hostname,username,createdat,lab,team,project,description,product_name,product_type,platform_name,platform_type,product_class,pch_ult,pch_vid,die,pch_stepping,ifwi_version,interface_name,subtestid,is_valid_mask,meas_id,Valid_Meas,mode,port,topology,data_rate,end_point,frequency,vt_corner,discipline,buffer_type,Signal,Measurement,# of meas,DataValid_by_TestId,PCD_Dts0,PCD_Dts1,PCD_Dts2,PCD_Dts3,PCD_Dts4,PCD_Dts5,PCD_Dts6,PCD_Dts7,Tc,V1P8A,comment,cpu_stepping,cpu_ult,cpu_vid,current,max,mean,min,parameter_name_from_spec,postcode,rebootTries,spec_id,spec_max,spec_min,spec_version,std dev,testid
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,29,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO3,HoldF,184,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.25E-08,1.32E-08,1.26E-08,1.23E-08,,,,,n/a,2.50E-09,646055,2.88E-10,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,30,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO3,HoldR,138,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.27E-08,1.29E-08,1.26E-08,1.26E-08,,,,,,,646055,4.40E-11,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,31,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO3,SetupF,184,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.10E-08,1.11E-08,1.08E-08,1.04E-08,,,,,n/a,4.50E-09,646055,2.49E-10,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,32,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO3,SetupR,184,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.09E-08,1.10E-08,1.09E-08,1.04E-08,,,,,,,646055,7.77E-11,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,12,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,HoldTime,46,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.38E-08,2.40E-08,2.39E-08,2.38E-08,,,,,n/a,2.00E-08,646055,3.84E-11,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T19:53:38.221Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffff,13,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,SetupTime,46,TRUE,,,,,,,,,25.09999847,1.712014475,[Test],a0,G5238080_079_-22_+7,U538G12400977,5.81E-08,5.84E-08,5.82E-08,5.81E-08,,,,,n/a,3.00E-08,646055,7.95E-11,7e8fef8a-71be-453a-966f-a3e4d2437bd2
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,15,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,tF,1748,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,2.08E-09,4.17E-09,2.40E-09,1.88E-09,,,,,,,646055,3.22E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,16,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,tR,1748,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.78E-09,2.31E-09,1.73E-09,1.56E-09,,,,,,,646055,5.53E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,19,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,t180a,1702,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,42602760,42870280,42572680.3,42171190,Frequency,,,661,43520000.46,41819999.69,646055,101866.9949,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,Period,1702,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,2.35E-08,2.37E-08,2.35E-08,2.33E-08,,,,,,,646055,5.62E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,17,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,LowTime,1702,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.14E-08,1.17E-08,1.15E-08,1.12E-08,,,,,1.41E-08,9.37E-09,646055,8.17E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,18,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,HighTime,1748,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.19E-08,1.23E-08,1.20E-08,1.17E-08,,,,,1.41E-08,9.37E-09,646055,1.09E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,14,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,DutyCycle,1702,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,51.38,52.24,50.9976,50.09,,,,,55,45,646055,0.3918,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,0,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tF,644,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.55E-09,2.32E-09,1.68E-09,1.34E-09,,,,,,,646055,2.08E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,1,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tR,644,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.84E-09,2.02E-09,1.71E-09,1.40E-09,,,,,,,646055,1.34E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldF,644,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.25E-08,1.26E-08,1.25E-08,1.23E-08,,,,,n/a,2.50E-09,646055,6.28E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldR,598,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.24E-08,1.27E-08,1.24E-08,1.19E-08,,,,,,,646055,8.27E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupF,644,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.10E-08,1.13E-08,1.10E-08,1.09E-08,,,,,n/a,4.50E-09,646055,5.33E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupR,644,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.12E-08,1.16E-08,1.11E-08,1.08E-08,,,,,,,646055,9.90E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,6,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,tF,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.52E-09,1.64E-09,1.52E-09,1.27E-09,,,,,,,646055,4.36E-11,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,7,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,tR,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.92E-09,2.22E-09,1.94E-09,1.62E-09,,,,,,,646055,1.39E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,8,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,HoldF,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.24E-08,1.29E-08,1.25E-08,1.23E-08,,,,,n/a,2.50E-09,646055,1.55E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,9,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,HoldR,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.22E-08,1.26E-08,1.23E-08,1.21E-08,,,,,,,646055,1.05E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,10,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,SetupF,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.10E-08,1.12E-08,1.10E-08,1.06E-08,,,,,n/a,4.50E-09,646055,1.48E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,11,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,SetupR,322,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.13E-08,1.14E-08,1.12E-08,1.08E-08,,,,,,,646055,1.31E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,21,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,tF,460,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,2.44E-09,3.96E-09,2.15E-09,1.43E-09,,,,,,,646055,4.48E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,22,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,tR,460,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,2.28E-09,2.46E-09,1.85E-09,1.29E-09,,,,,,,646055,3.21E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,23,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,HoldF,460,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.25E-08,1.31E-08,1.26E-08,1.24E-08,,,,,n/a,2.50E-09,646055,1.58E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,24,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,HoldR,414,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.24E-08,1.28E-08,1.25E-08,1.20E-08,,,,,,,646055,1.10E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,25,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,SetupF,460,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.10E-08,1.12E-08,1.10E-08,1.05E-08,,,,,n/a,4.50E-09,646055,1.45E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
GM03WVAW2676,gmsvuser,2026-01-09T21:54:23.371Z,GM,wbio,nvlhx,Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/1/1/1/,0x1ffffffff,26,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,SetupR,460,TRUE,,,,,,,,,25,1.707120568,[Test],a0,G5258010_107_-10_+11,U548C31700201,1.10E-08,1.16E-08,1.09E-08,1.06E-08,,,,,,,646055,1.23E-10,a8c44344-948b-4445-9fd9-6b73f21d4649
